,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
84,34.8200,35.9000,33.9900,35.8900,29.5828,390892620,0.2600,INTC,2016-08-31
85,32.6400,35.9300,32.3800,34.8600,28.5173,530528750,0.0000,INTC,2016-07-29
86,31.6200,33.0000,30.4400,32.8000,26.8321,485379700,0.0000,INTC,2016-06-30
87,30.4500,31.6500,29.5000,31.5900,25.8423,431587463,0.2600,INTC,2016-05-31
88,32.2700,32.4700,30.1000,30.2800,24.5567,515836836,0.0000,INTC,2016-04-29
89,29.9300,32.7500,29.7500,32.3500,26.2355,471648909,0.0000,INTC,2016-03-31
90,30.7200,31.1200,27.6800,29.5900,23.9972,526508988,0.2600,INTC,2016-02-29
91,33.8800,34.0100,29.2100,31.0200,24.9359,615464938,0.0000,INTC,2016-01-29
92,35.0000,35.5900,33.8150,34.4500,27.6932,427835553,0.0000,INTC,2015-12-31
93,33.7300,35.2900,31.9300,34.7700,27.9504,459868401,0.2400,INTC,2015-11-30
94,30.2100,35.0300,29.4600,33.8600,27.0289,704005341,0.0000,INTC,2015-10-30
95,27.9500,30.3200,27.6600,30.1150,24.0395,678791690,0.0000,INTC,2015-09-30
96,29.0000,29.6800,24.8700,28.5400,22.7822,706212382,0.2400,INTC,2015-08-31
97,30.4900,30.9200,27.6200,28.9500,22.9206,829690985,0.0000,INTC,2015-07-31
98,34.3700,34.5900,30.1500,30.4150,24.0805,701952951,0.0000,INTC,2015-06-30
99,32.6300,34.7500,31.9300,34.4600,27.2830,498672730,0.2400,INTC,2015-05-29
100,31.1300,33.0400,30.4500,32.5500,25.5827,568144147,0.0000,INTC,2015-04-30
101,33.2900,34.5000,29.3100,31.2700,24.5767,910690733,0.0000,INTC,2015-03-31
102,33.0600,34.7500,32.6120,33.2500,26.1329,456578173,0.2400,INTC,2015-02-27
103,36.6700,37.4890,33.0000,33.0400,25.7836,689733549,0.0000,INTC,2015-01-30
104,37.2100,37.9000,35.3300,36.2900,28.3199,600092556,0.0000,INTC,2014-12-31
105,33.8100,37.6900,33.0000,37.2500,29.0690,562632298,0.2250,INTC,2014-11-28
106,34.6100,34.7800,29.6500,34.0100,26.3649,894737020,0.0000,INTC,2014-10-31
107,34.7600,35.5600,33.6300,34.8200,26.9928,557782431,0.0000,INTC,2014-09-30
108,33.7500,35.2000,32.3900,34.9200,27.0703,592820700,0.2250,INTC,2014-08-29
109,30.9900,34.8300,30.4400,33.8900,26.0930,835628800,0.0000,INTC,2014-07-31
110,27.3100,31.0000,27.1200,30.9000,23.7909,761349300,0.0000,INTC,2014-06-30
111,26.5100,27.3200,25.7400,27.3200,21.0345,491940100,0.2250,INTC,2014-05-30
112,25.8000,27.2400,25.6400,26.6900,20.3743,735619700,0.0000,INTC,2014-04-30
113,24.5500,26.0600,24.3000,25.8140,19.7056,587134100,0.0000,INTC,2014-03-31
114,24.5000,24.9800,23.5000,24.7600,18.9010,510845400,0.2250,INTC,2014-02-28
115,25.7800,27.1183,24.4000,24.5400,18.5556,834053300,0.0000,INTC,2014-01-31
116,24.0000,26.0400,23.4000,25.9550,19.6255,614535900,0.0000,INTC,2013-12-31
117,24.5100,25.2900,23.5000,23.8400,18.0263,591599400,0.2250,INTC,2013-11-29
118,22.9400,24.7300,22.4800,24.4700,18.3310,797993300,0.0000,INTC,2013-10-31
119,22.2100,24.0850,21.9700,22.9210,17.1706,645551600,0.0000,INTC,2013-09-30
120,23.4100,23.4900,21.8900,21.9800,16.4657,648993400,0.2250,INTC,2013-08-30
121,24.3500,24.4300,22.6300,23.3350,17.3108,1016381600,0.0000,INTC,2013-07-31
122,24.8800,25.9800,23.4100,24.2300,17.9748,870588100,0.0000,INTC,2013-06-28
123,23.8200,24.7100,23.5800,24.2800,18.0119,740062700,0.2250,INTC,2013-05-31
124,21.6700,24.0000,20.7500,23.9500,17.6018,1251872500,0.0000,INTC,2013-04-30
125,20.7900,22.0400,20.6600,21.8350,16.0474,755792900,0.0000,INTC,2013-03-28
126,21.1900,21.3800,20.1000,20.8800,15.3455,702460600,0.2250,INTC,2013-02-28
127,21.1500,23.0600,20.8800,21.0400,15.3005,1220335600,0.0000,INTC,2013-01-31
128,19.8800,21.3100,19.5000,20.6200,14.9951,805637100,0.0000,INTC,2012-12-31
129,21.7600,22.5400,19.2300,19.5650,14.2279,1158066100,0.2250,INTC,2012-11-30
130,22.7800,23.1700,21.2200,21.6300,15.5692,1116041800,0.0000,INTC,2012-10-31
131,25.0300,25.1000,22.4800,22.6550,16.3070,933236400,0.0000,INTC,2012-09-28
132,25.8300,26.9000,24.1500,24.8300,17.8725,753682300,0.2250,INTC,2012-08-31
133,26.5100,26.8600,24.6800,25.7000,18.3414,767755500,0.0000,INTC,2012-07-31
134,25.4000,27.7500,24.8400,26.6500,19.0194,789493000,0.0000,INTC,2012-06-29
135,28.4700,29.2700,24.9200,25.8400,18.4414,872560200,0.2100,INTC,2012-05-31
136,28.0400,28.7800,27.2400,28.3950,20.1169,747858300,0.0000,INTC,2012-04-30
137,27.0600,28.4500,26.2000,28.1150,19.9185,726544100,0.0000,INTC,2012-03-30
138,26.7400,27.5000,26.3500,26.8800,19.0435,782982800,0.2100,INTC,2012-02-29
139,24.6201,27.0000,24.3900,26.4200,18.5718,1119898300,0.0000,INTC,2012-01-31
140,24.8700,25.7800,23.0500,24.2500,17.0464,987696800,0.0000,INTC,2011-12-30
141,24.1100,25.4950,22.5100,24.9100,17.5104,1137108100,0.2100,INTC,2011-11-30
142,21.1800,25.2000,20.4000,24.5400,17.1019,1523540600,0.0000,INTC,2011-10-31
143,20.2800,22.9800,19.1600,21.3350,14.8683,1336431600,0.0000,INTC,2011-09-30
144,22.5700,22.6900,19.1600,20.1300,14.0285,1552667100,0.2100,INTC,2011-08-31
145,22.2100,23.3900,22.0800,22.3300,15.4133,945313300,0.0000,INTC,2011-07-29
146,22.4500,22.4800,21.0000,22.1600,15.2960,1183643100,0.0000,INTC,2011-06-30
147,23.0200,23.9600,22.1100,22.5100,15.5376,1583498800,0.1812,INTC,2011-05-31
148,20.3800,23.1900,19.3600,23.1500,15.8570,1446913800,0.0000,INTC,2011-04-29
149,21.6100,22.0800,19.7100,20.1800,13.8227,1330377500,0.0000,INTC,2011-03-31
150,21.4900,22.2100,21.0100,21.4700,14.7063,1002697600,0.1812,INTC,2011-02-28
151,21.0100,21.9400,20.2700,21.4600,14.5770,1449438700,0.0000,INTC,2011-01-31
152,21.4600,22.0700,20.6500,21.0300,14.2849,920821000,0.0000,INTC,2010-12-31
153,20.3500,21.8100,20.2200,21.1575,14.3715,1126956500,0.1575,INTC,2010-11-30
154,19.4700,20.5600,18.7700,20.0500,13.5153,1399157800,0.0000,INTC,2010-10-29
155,17.9400,19.6200,17.7500,19.2000,12.9423,1347521700,0.0000,INTC,2010-09-30
156,20.9000,21.2800,17.6000,17.6650,11.9076,1643703522,0.1575,INTC,2010-08-31
157,19.4300,22.2800,18.9600,20.6000,13.7813,1607900800,0.0000,INTC,2010-07-30
158,21.3000,22.0000,19.4000,19.4500,13.0120,1364086200,0.0000,INTC,2010-06-30
159,22.9800,23.4420,19.9000,21.4200,14.3299,1830571300,0.1575,INTC,2010-05-28
160,22.4000,24.3667,22.1600,22.8400,15.1721,1550379100,0.0000,INTC,2010-04-30
161,20.6800,22.7500,20.2600,22.2900,14.8068,1290896200,0.0000,INTC,2010-03-31
162,19.4700,20.9700,18.9500,20.5300,13.6376,1125494400,0.1575,INTC,2010-02-26
163,20.7900,21.5500,19.3000,19.4000,12.7847,1509082400,0.0000,INTC,2010-01-29
164,19.4600,21.1355,19.0000,20.4000,13.4437,1038055000,0.0000,INTC,2009-12-31
165,19.0500,20.5000,18.3100,19.2000,12.6529,1184437600,0.1400,INTC,2009-11-30
166,19.4900,21.2700,18.7436,19.1100,12.4994,1704082000,0.0000,INTC,2009-10-30
167,20.2200,20.5800,19.2300,19.5700,12.8003,988903204,0.0000,INTC,2009-09-30
168,19.4800,20.6500,18.4100,20.3200,13.2909,1109221900,0.1400,INTC,2009-08-31
169,16.6700,19.8000,15.7800,19.2500,12.4982,1726189600,0.0000,INTC,2009-07-31
170,16.0300,16.7000,15.6100,16.5500,10.7452,1304048600,0.0000,INTC,2009-06-30
171,15.7600,16.7400,15.0000,15.7200,10.2063,1338935300,0.1400,INTC,2009-05-29
172,14.7700,16.3900,14.6200,15.7800,10.1573,1505340900,0.0000,INTC,2009-04-30
173,12.5400,15.8900,12.0700,15.0300,9.6745,1633445000,0.0000,INTC,2009-03-31
174,12.8200,15.1500,12.0500,12.7400,8.2005,1328263700,0.1400,INTC,2009-02-27
175,14.6900,15.5100,12.5000,12.9000,8.2206,1272188700,0.0000,INTC,2009-01-30
176,13.4600,15.6800,12.3800,14.6600,9.3422,1330676100,0.0000,INTC,2008-12-31
177,16.1300,16.3900,12.0600,13.8000,8.7941,1534106100,0.1400,INTC,2008-11-28
178,18.5000,18.6900,13.3700,16.0310,10.1217,2340996600,0.0000,INTC,2008-10-31
179,23.2700,23.4800,17.2689,18.7300,11.8258,1623820500,0.0000,INTC,2008-09-30
180,22.4100,24.7500,21.9800,22.8700,14.4398,1085887300,0.1400,INTC,2008-08-29
181,21.2700,22.6200,19.7100,22.1900,13.9257,1379893000,0.0000,INTC,2008-07-31
182,23.1000,24.0000,21.2200,21.4800,13.4802,1135974600,0.0000,INTC,2008-06-30
183,22.3600,25.2900,22.3600,23.1800,14.5470,1143725900,0.1400,INTC,2008-05-30
184,21.7000,23.0200,20.5000,22.2600,13.8861,1281765800,0.0000,INTC,2008-04-30
