,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
110,80.6600,80.7900,77.9100,79.2000,60.6024,165763200,0.4200,QCOM,2014-06-30
111,78.5300,80.9900,78.4301,80.4500,61.2393,155682300,0.0000,QCOM,2014-05-30
112,79.4200,81.6600,76.7700,78.7100,59.9148,211047700,0.0000,QCOM,2014-04-30
113,74.6200,79.7200,73.0400,78.8600,60.0290,216723600,0.3500,QCOM,2014-03-31
114,73.6700,76.7500,72.0300,75.2900,57.0403,174516600,0.0000,QCOM,2014-02-28
115,73.6100,75.9000,70.9800,74.2200,56.2297,226240200,0.0000,QCOM,2014-01-31
116,73.5300,74.3200,71.6800,74.2500,56.2524,173783100,0.0000,QCOM,2013-12-31
117,69.5300,73.8900,66.2500,73.5800,55.7448,263683800,0.3500,QCOM,2013-11-29
118,67.4000,69.9800,65.4700,69.4900,52.3969,189057500,0.0000,QCOM,2013-10-31
119,66.9200,70.3700,66.5200,67.3200,50.7607,237329200,0.0000,QCOM,2013-09-30
120,64.7800,67.4500,64.3100,66.2800,49.9765,221520500,0.3500,QCOM,2013-08-30
121,61.4950,65.1900,59.0200,64.5620,48.4254,314058800,0.0000,QCOM,2013-07-31
122,63.3700,64.0450,59.4600,61.0900,45.8212,301951000,0.3500,QCOM,2013-06-28
123,61.4300,66.6700,61.4300,63.4800,47.3517,255376600,0.0000,QCOM,2013-05-31
124,66.7000,67.6550,61.2500,61.6000,45.9493,327015000,0.0000,QCOM,2013-04-30
125,65.3400,68.5000,63.4000,66.9400,49.9326,218642700,0.2500,QCOM,2013-03-28
126,66.4000,67.4500,64.3200,65.6400,48.7800,209187100,0.0000,QCOM,2013-02-28
127,63.5800,67.4400,62.3300,66.0200,49.0624,267972300,0.0000,QCOM,2013-01-31
128,63.9100,64.7200,59.4400,61.8596,45.9706,249965500,0.2500,QCOM,2012-12-31
129,58.6900,63.8050,58.1100,63.6200,47.0938,266322600,0.0000,QCOM,2012-11-30
130,62.7300,63.7500,57.2900,58.6100,43.3852,231781400,0.0000,QCOM,2012-10-31
131,61.2000,65.4500,60.2800,62.4700,46.2425,214726500,0.2500,QCOM,2012-09-28
132,60.0900,63.3400,58.1600,61.4600,45.3082,192029200,0.0000,QCOM,2012-08-31
133,55.6500,60.1900,53.0900,59.6800,43.9960,253532600,0.0000,QCOM,2012-07-31
134,55.9700,59.6850,53.4100,55.6800,41.0472,302112200,0.0000,QCOM,2012-06-29
135,63.8200,64.7195,55.7200,57.3100,42.2489,287894400,0.2500,QCOM,2012-05-31
136,68.2500,68.8300,61.2600,63.8300,46.8515,309262200,0.0000,QCOM,2012-04-30
137,62.2100,68.8700,60.9300,68.0600,49.9563,248342900,0.0000,QCOM,2012-03-30
138,59.4800,63.8100,58.7900,62.1800,45.6404,267610000,0.4250,QCOM,2012-02-29
139,55.8800,59.5000,54.5600,58.8200,42.8817,260814400,0.0000,QCOM,2012-01-31
140,54.7000,55.7300,51.7600,54.7000,39.8781,231717500,0.0000,QCOM,2011-12-30
141,49.9200,57.9700,49.7800,54.8000,39.9510,368909400,0.2150,QCOM,2011-11-30
142,48.2100,55.0300,46.4000,51.6000,37.4696,332568800,0.0000,QCOM,2011-10-31
143,51.9200,54.3000,47.5950,48.6300,35.3130,355294800,0.0000,QCOM,2011-09-30
144,55.3400,55.4400,45.9800,51.4600,37.3680,459187100,0.2150,QCOM,2011-08-31
145,56.7900,59.4800,54.0600,54.7800,39.6012,310773300,0.0000,QCOM,2011-07-29
146,58.4300,58.9500,52.1300,56.7900,41.0542,285193300,0.0000,QCOM,2011-06-30
147,57.4400,58.5900,54.3200,58.5900,42.3555,244854300,0.2150,QCOM,2011-05-31
148,55.0700,58.4600,51.4500,57.0900,41.1160,294357800,0.0000,QCOM,2011-04-29
149,59.8400,59.8400,50.1000,54.8300,39.4884,423496600,0.0000,QCOM,2011-03-31
150,54.3000,59.8000,53.8100,59.5800,42.9093,281260100,0.1900,QCOM,2011-02-28
151,49.8900,55.0000,49.5900,54.1300,38.8547,358451100,0.0000,QCOM,2011-01-31
152,47.3200,50.3100,47.3000,49.4900,35.5241,226519300,0.0000,QCOM,2010-12-31
153,45.5200,49.4500,44.6200,46.8200,33.6076,382881200,0.1900,QCOM,2010-11-30
154,45.5100,45.6300,42.4500,45.1600,32.2872,311684400,0.0000,QCOM,2010-10-29
155,38.9600,45.7500,38.9200,45.1325,32.2675,389606700,0.0000,QCOM,2010-09-30
156,38.3300,40.0000,37.4500,38.3000,27.3826,351828600,0.1900,QCOM,2010-08-31
157,32.7900,39.6600,31.6300,38.0800,27.0915,464414400,0.0000,QCOM,2010-07-30
158,35.4450,36.8100,32.7300,32.8400,23.3636,436026500,0.0000,QCOM,2010-06-30
159,38.9100,39.0500,34.5200,35.5600,25.2987,456356500,0.1900,QCOM,2010-05-28
160,42.1700,43.3900,37.7800,38.6800,27.3693,515748800,0.0000,QCOM,2010-04-30
161,36.8200,43.8400,35.4600,41.9600,29.6902,656161500,0.0000,QCOM,2010-03-31
162,39.2500,39.9700,36.4700,36.6829,25.9562,611008200,0.1700,QCOM,2010-02-26
163,46.7900,49.8000,38.4900,39.1900,27.6062,573440200,0.0000,QCOM,2010-01-29
164,45.0000,46.9900,44.0500,46.2600,32.5865,242574100,0.0000,QCOM,2009-12-31
165,41.3500,46.2500,41.0800,45.0000,31.6989,297577100,0.1700,QCOM,2009-11-30
166,44.6100,44.6400,40.1500,41.3300,29.0054,460557600,0.0000,QCOM,2009-10-30
167,46.0400,46.7500,44.0000,44.9800,31.5670,378933300,0.0000,QCOM,2009-09-30
168,46.6725,48.2000,44.6400,46.4200,32.5776,289107200,0.1700,QCOM,2009-08-31
169,45.3700,48.7200,42.6700,46.2100,32.3146,380797100,0.0000,QCOM,2009-07-31
170,44.1000,46.7300,42.8500,45.2000,31.6083,404673800,0.0000,QCOM,2009-06-30
171,42.3100,44.2100,39.8500,43.5900,30.4825,323523300,0.1700,QCOM,2009-05-29
172,38.2700,44.5900,38.0600,42.3200,29.4763,426584500,0.0000,QCOM,2009-04-30
173,32.9700,39.7000,32.6400,38.9100,27.1012,524996000,0.0000,QCOM,2009-03-31
174,34.0700,36.9000,32.6701,33.4300,23.2843,441853700,0.1600,QCOM,2009-02-27
175,35.6500,37.7100,33.2900,34.5500,23.9514,427386600,0.0000,QCOM,2009-01-30
176,32.6700,36.3800,29.3350,35.8300,24.8388,416690600,0.1600,QCOM,2008-12-31
177,38.2100,38.8800,28.1600,33.5700,23.1614,493757600,0.0000,QCOM,2008-11-28
178,42.7900,43.2400,32.2100,38.2600,26.3972,696842500,0.0000,QCOM,2008-10-31
179,53.3100,53.5400,38.6700,42.9700,29.6468,530380851,0.0000,QCOM,2008-09-30
180,55.4700,56.8800,52.2200,52.6500,36.3255,335477400,0.1600,QCOM,2008-08-29
181,44.2500,56.0000,42.6900,55.3400,38.0688,639374400,0.0000,QCOM,2008-07-31
182,48.5900,50.8200,44.3400,44.3700,30.5225,510431500,0.0000,QCOM,2008-06-30
183,43.2100,49.5000,42.8300,48.5400,33.3910,375340100,0.1600,QCOM,2008-05-30
