,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
165,4.0900,4.6300,3.8900,3.9200,1.7112,18038900,0.0000,ASX,2009-11-30
166,3.9800,4.5300,3.8000,3.8700,1.6894,17223800,0.0000,ASX,2009-10-30
167,3.5400,4.1300,3.5200,4.1300,1.8029,28842600,0.0000,ASX,2009-09-30
168,3.5600,3.8200,3.2800,3.5000,1.5279,37583200,0.0000,ASX,2009-08-31
169,2.9300,3.6000,2.9200,3.5200,1.5366,28304700,0.0455,ASX,2009-07-31
170,3.2500,3.3400,2.5600,2.9700,1.2789,32754900,0.0000,ASX,2009-06-30
171,3.0300,3.3800,2.8100,3.1900,1.3737,45312900,0.0000,ASX,2009-05-29
172,2.5600,3.1100,2.3600,3.0300,1.3048,21716800,0.0000,ASX,2009-04-30
173,1.6600,2.9500,1.5700,2.5100,1.0808,22762900,0.0000,ASX,2009-03-31
174,1.5100,1.8700,1.5100,1.7000,0.7320,9597100,0.0000,ASX,2009-02-27
175,1.7600,1.9200,1.4900,1.6000,0.6890,8664400,0.0000,ASX,2009-01-30
176,1.5600,1.9000,1.3600,1.7600,0.7579,17945200,0.0000,ASX,2008-12-31
177,2.2000,2.2000,1.4600,1.6500,0.7105,12841100,0.0000,ASX,2008-11-28
178,2.5700,2.6600,1.5700,2.1700,0.9344,8557000,0.0000,ASX,2008-10-31
179,3.4400,3.5300,2.4900,2.5400,1.0938,21201400,0.0000,ASX,2008-09-30
180,4.3200,4.4200,3.5500,3.5700,1.5373,11423300,0.3580,ASX,2008-08-29
181,4.3600,4.6200,4.0100,4.3900,1.6819,8682400,0.0000,ASX,2008-07-31
182,5.2300,5.7200,4.3500,4.4500,1.7049,7643200,0.0000,ASX,2008-06-30
183,5.1100,5.6300,5.0800,5.2500,2.0114,6617700,0.0000,ASX,2008-05-30
184,4.8500,5.3900,4.8500,5.1600,1.9770,12835300,0.0000,ASX,2008-04-30
185,4.5200,5.0100,4.0200,4.8300,1.8505,16087900,0.0000,ASX,2008-03-31
186,4.2100,4.7500,3.9800,4.6200,1.7701,14506900,0.0000,ASX,2008-02-29
187,5.0600,5.0600,3.8800,4.2700,1.6360,18933100,0.0000,ASX,2008-01-31
188,5.0400,5.3000,4.5500,5.0200,1.9233,9042800,0.0000,ASX,2007-12-31
189,5.8800,5.9100,4.9600,5.0300,1.9271,13760300,0.0000,ASX,2007-11-30
190,5.4200,6.1300,5.1200,6.0200,2.3064,19036400,0.0000,ASX,2007-10-31
191,5.0500,5.7500,4.7100,5.4200,2.0766,14079800,0.0000,ASX,2007-09-28
192,6.3700,7.0800,4.7700,5.0000,1.9157,24861500,0.1388,ASX,2007-08-31
193,6.7900,7.4900,6.3100,6.5600,2.4434,11764900,0.0000,ASX,2007-07-31
194,5.9700,7.0000,5.9700,6.8300,2.5440,21287300,0.0000,ASX,2007-06-29
195,5.8300,6.1100,5.6400,5.9500,2.2162,13822000,0.0000,ASX,2007-05-31
196,5.9600,6.3900,5.8000,5.8100,2.1641,15511300,0.0000,ASX,2007-04-30
197,5.8900,6.1600,5.8100,5.9600,2.2199,7557000,0.0000,ASX,2007-03-30
198,5.7000,6.0000,5.3700,5.8600,2.1827,6431500,0.0000,ASX,2007-02-28
199,5.7200,5.9000,5.5100,5.7300,2.1343,4359100,0.0000,ASX,2007-01-31
200,5.7900,5.8900,5.4300,5.6500,2.1045,3093600,0.0000,ASX,2006-12-29
201,4.5100,6.1800,4.4500,5.8300,2.1715,8378800,0.0000,ASX,2006-11-30
202,4.6600,4.8100,4.2000,4.5600,1.6985,8962200,0.0000,ASX,2006-10-31
203,5.1400,5.3000,4.6400,4.6700,1.7394,7207200,0.0000,ASX,2006-09-29
204,4.4300,5.1500,4.2500,5.0800,1.8922,8035900,0.0000,ASX,2006-08-31
205,4.8800,4.9600,4.0500,4.5100,1.6798,6617900,0.0000,ASX,2006-07-31
206,5.0900,5.4400,4.3100,4.9700,1.8512,6726000,0.0000,ASX,2006-06-30
207,5.9500,6.1600,4.9300,5.0700,1.8884,10263500,0.0000,ASX,2006-05-31
208,4.7900,6.0000,4.7300,5.8300,2.1715,8132900,0.0000,ASX,2006-04-28
209,4.2000,4.7300,3.9700,4.6600,1.7357,8920200,0.0000,ASX,2006-03-31
210,4.5500,4.8700,4.0700,4.1000,1.5271,10057400,0.0000,ASX,2006-02-28
211,4.6100,4.8000,4.1700,4.5400,1.6910,14932900,0.0000,ASX,2006-01-31
212,3.6200,4.6000,3.6200,4.4900,1.6724,8942700,0.0000,ASX,2005-12-30
213,3.0600,3.7200,3.0300,3.6000,1.3409,6816200,0.0000,ASX,2005-11-30
214,3.4200,3.4600,2.8500,3.0600,1.1398,5543000,0.0000,ASX,2005-10-31
215,3.3700,3.5800,3.0700,3.3900,1.2627,5121000,0.0118,ASX,2005-09-30
216,3.8900,4.0000,3.3000,3.3400,1.2396,6783900,0.0000,ASX,2005-08-31
217,3.6600,4.0500,3.5800,3.8500,1.4288,7064400,0.0000,ASX,2005-07-29
218,3.5400,4.1300,3.5200,3.7000,1.3732,8324700,0.0000,ASX,2005-06-30
219,3.2900,3.6500,3.0200,3.5400,1.3138,7822100,0.0000,ASX,2005-05-31
220,3.6600,3.8100,3.2500,3.2900,1.2210,13849700,0.0000,ASX,2005-04-29
221,4.0300,4.2500,3.5200,3.5800,1.3286,5254100,0.0000,ASX,2005-03-31
222,3.3700,4.0400,3.3500,3.9000,1.4474,4339100,0.0000,ASX,2005-02-28
223,3.8000,3.8400,3.1200,3.4000,1.2618,3477600,0.0000,ASX,2005-01-31
224,3.6500,3.8400,3.5000,3.7600,1.3954,3077600,0.0000,ASX,2004-12-31
225,3.3500,3.9900,3.3200,3.6500,1.3546,2566000,0.0000,ASX,2004-11-30
226,3.3900,3.6300,3.2500,3.3700,1.2507,1747800,0.0000,ASX,2004-10-29
227,3.6500,3.7000,3.1300,3.3600,1.2470,2717700,0.0000,ASX,2004-09-30
228,3.2700,3.7800,3.1800,3.6200,1.3435,4547000,1.0000,ASX,2004-08-31
229,4.0400,4.1000,3.2200,3.3200,0.9199,10256800,0.0000,ASX,2004-07-30
230,3.6800,4.0100,3.3500,3.9800,1.1028,4527600,0.0000,ASX,2004-06-30
231,4.0900,4.2500,3.0500,3.7500,1.0391,9595300,0.0000,ASX,2004-05-28
232,5.4000,5.5100,4.0500,4.0500,1.1222,8750200,0.0000,ASX,2004-04-30
233,5.7700,5.9300,5.0500,5.4000,1.4963,7426500,0.0000,ASX,2004-03-31
234,6.0000,6.0400,5.2000,5.7500,1.5933,10171200,0.0000,ASX,2004-02-27
235,5.1400,5.9500,5.1400,5.8700,1.6265,10275400,0.0000,ASX,2004-01-30
236,4.7100,5.1000,4.3500,5.0500,1.3993,4547300,0.0000,ASX,2003-12-31
237,4.8200,5.5100,4.4000,4.5300,1.2552,10111700,0.0000,ASX,2003-11-28
238,3.8400,5.0000,3.8300,4.6800,1.2968,6763000,0.0000,ASX,2003-10-31
239,4.0000,4.1800,3.7500,3.8600,1.0696,7768900,0.0000,ASX,2003-09-30
240,3.5200,4.0800,3.4000,4.0200,1.1139,6540900,1.0000,ASX,2003-08-29
241,3.0200,3.8600,3.0200,3.4500,0.7521,8304600,0.0000,ASX,2003-07-31
242,2.7100,3.2800,2.6800,2.9300,0.6388,17514300,0.0000,ASX,2003-06-30
243,2.5800,2.8300,2.5000,2.6800,0.5843,1281500,0.0000,ASX,2003-05-30
244,2.6900,3.1500,2.5500,2.5800,0.5625,1009400,0.0000,ASX,2003-04-30
245,2.7300,2.9300,2.4500,2.6900,0.5864,1388400,0.0000,ASX,2003-03-31
246,2.8100,2.8500,2.4700,2.7000,0.5886,396400,0.0000,ASX,2003-02-28
247,2.9300,3.2300,2.7800,2.8200,0.6148,1574200,0.0000,ASX,2003-01-31
248,3.4300,3.5300,2.8800,2.9200,0.6366,2376400,0.0000,ASX,2002-12-31
249,2.7100,3.3600,2.7100,3.2700,0.7129,1338900,0.0000,ASX,2002-11-29
250,2.4000,2.9900,2.1900,2.7000,0.5886,2455500,0.0000,ASX,2002-10-31
251,2.9000,3.0300,2.3900,2.4000,0.5232,4269400,0.0000,ASX,2002-09-30
252,2.8000,3.2500,2.5800,2.9500,0.6431,2669600,0.0000,ASX,2002-08-30
253,3.1800,3.8000,2.8000,2.8300,0.6170,2370300,0.0000,ASX,2002-07-31
254,4.1400,4.2500,3.0500,3.2500,0.7085,2088200,0.0000,ASX,2002-06-28
255,4.6600,5.0400,4.0500,4.1300,0.9004,3843700,0.0000,ASX,2002-05-31
256,5.1500,5.6800,4.6400,4.6600,1.0159,5476900,0.0000,ASX,2002-04-30
257,3.9000,5.4300,3.9000,5.0900,1.1097,6515600,0.0000,ASX,2002-03-28
258,4.2000,4.2000,3.7500,3.9800,0.8677,1413100,0.0000,ASX,2002-02-28
259,4.5000,5.0000,3.8500,4.1900,0.9135,3133400,0.0000,ASX,2002-01-31
260,3.4600,5.0900,3.4600,4.3900,0.9571,4028300,0.0000,ASX,2001-12-31
261,2.5500,3.6500,2.5500,3.3500,0.7303,2772700,0.0000,ASX,2001-11-30
262,2.3000,2.7400,2.1500,2.5600,0.5581,4247700,0.0000,ASX,2001-10-31
263,2.9700,3.0000,1.7500,2.3000,0.5014,1413100,0.0000,ASX,2001-09-28
264,2.5500,3.0000,2.5000,3.0000,0.6540,1195100,0.0000,ASX,2001-08-31
265,3.1500,3.3000,2.3100,2.4900,0.5428,1472500,1.0000,ASX,2001-07-31
266,3.7400,3.7400,2.9900,3.0500,0.3919,5635800,0.0000,ASX,2001-06-29
267,3.9000,4.5000,3.6500,3.7400,0.4806,4490400,0.0000,ASX,2001-05-31
268,4.3700,4.5000,3.9500,4.0000,0.5140,2254500,0.0000,ASX,2001-04-30
269,4.7300,5.0800,4.2000,4.5500,0.5847,3258100,0.0000,ASX,2001-03-30
270,5.3300,6.2500,4.7100,4.7500,0.6104,3126400,0.0000,ASX,2001-02-28
271,3.0000,6.2500,3.0000,5.3300,0.6849,1976300,0.0000,ASX,2001-01-31
272,4.8100,5.0600,2.8700,3.0600,0.3932,779500,0.0000,ASX,2000-12-29
273,6.1900,6.5600,4.7500,4.8700,0.6258,1335200,0.0000,ASX,2000-11-30
