,Opening Price,High,Low,Close,Adjusted Close,Volume,Dividend Amount,Company,Date
73,145.0500,169.9270,138.5800,162.5100,40.1441,382121590,0.0000,NVDA,2017-07-31
74,144.9900,168.5000,142.1100,144.5600,35.7100,578458277,0.0000,NVDA,2017-06-30
75,104.7400,147.0000,102.3100,144.3500,35.6582,469403432,0.1400,NVDA,2017-05-31
76,108.9500,109.6500,95.4900,104.3000,25.7383,238801668,0.0000,NVDA,2017-04-28
77,103.7900,110.0000,95.1700,108.9300,26.8808,357243119,0.0000,NVDA,2017-03-31
78,110.5800,120.9200,95.7000,101.4800,25.0424,355169590,0.1400,NVDA,2017-02-28
79,104.4000,111.8900,99.1100,109.1800,26.9085,334936385,0.0000,NVDA,2017-01-31
80,92.1000,119.9300,84.7700,106.7400,26.3072,452055630,0.0000,NVDA,2016-12-30
81,71.4200,95.2499,66.5750,92.2000,22.7236,319186695,0.1400,NVDA,2016-11-30
82,68.5200,72.9500,63.7000,71.1600,17.5120,163789051,0.0000,NVDA,2016-10-31
83,61.3900,69.1900,57.3150,68.5200,16.8623,216644185,0.0000,NVDA,2016-09-30
84,57.3400,63.4964,55.5000,61.3400,15.0954,232628024,0.1150,NVDA,2016-08-31
85,46.7500,57.2500,46.0300,57.1000,14.0263,180251256,0.0000,NVDA,2016-07-29
86,46.5000,48.5400,44.5700,47.0100,11.5477,204978756,0.0000,NVDA,2016-06-30
87,35.8700,46.8150,34.4000,46.7200,11.4765,259213398,0.1150,NVDA,2016-05-31
88,35.4100,37.4600,34.6300,35.5300,8.7057,168356804,0.0000,NVDA,2016-04-29
89,31.4400,36.2500,31.0400,35.6300,8.7302,164224972,0.0000,NVDA,2016-03-31
90,29.2600,32.1162,24.7500,31.3600,7.6839,225001134,0.1150,NVDA,2016-02-29
91,32.2900,33.4400,26.4500,29.2900,7.1505,203476313,0.0000,NVDA,2016-01-29
92,32.0000,33.9400,31.9700,32.9600,8.0465,140690850,0.0000,NVDA,2015-12-31
93,28.4600,31.9400,27.6300,31.7200,7.7437,183626266,0.1150,NVDA,2015-11-30
94,24.6500,28.7800,23.4700,28.3700,6.9003,201349013,0.0000,NVDA,2015-10-30
95,21.8300,24.6800,21.4000,24.6400,5.9931,161618932,0.0000,NVDA,2015-09-30
96,20.1100,23.9500,19.8500,22.4800,5.4677,236729390,0.0975,NVDA,2015-08-31
97,20.6100,20.9000,19.0900,19.9500,4.8320,137012807,0.0000,NVDA,2015-07-31
98,22.2700,22.6001,19.9700,20.1100,4.8707,183345778,0.0000,NVDA,2015-06-30
99,22.3800,22.8800,20.3800,22.1300,5.3600,177033827,0.0975,NVDA,2015-05-29
100,21.0100,22.8300,20.6500,22.1950,5.3509,123367642,0.0000,NVDA,2015-04-30
101,22.0000,23.6050,20.4600,20.9250,5.0447,182761992,0.0000,NVDA,2015-03-31
102,19.3200,22.5000,18.9400,22.0600,5.3184,104839455,0.0850,NVDA,2015-02-27
103,20.1300,20.7450,19.0800,19.2050,4.6125,103475561,0.0000,NVDA,2015-01-30
